,Predict_in_You_Do
2542,1.3095298636875128
2543,1.3993158927931302
2544,1.4664088885557631
2545,1.263879739384637
2546,1.3033705997526246
2547,1.2865234702757948
2548,1.2290531059864738
2549,1.3347005156631897
2550,1.5562797222048417
2551,1.5433214848670882
2552,1.3915451658525289
2553,1.4692782248122864
2554,1.4586968276779222
2555,1.3774446774800742
2556,2.1431158549389364
2557,1.5313764815976478
2558,1.4425882389962925
2559,1.287580582110049
2560,1.4563983053232898
2561,1.2886385625529648
2562,1.2585345839812068
2563,1.1645456943968377
2564,1.4539123264357576
2565,1.6261369072727934
2566,1.8031151346168182
2567,1.3668059800771621
2568,1.5866883317373375
2569,1.6945306492463723
2570,1.55896634319858
2571,1.6815258021310033
2572,1.688001837355731
2573,1.4692782248122864
2574,1.3660428134591909
2575,1.397294552522409
2576,1.5510477511576486
2577,1.7400585629356302
2578,1.6396827473030435
2579,1.7208145902771226
2580,1.856982303367786
2581,1.1601731898453866
2582,1.1713758700510553
2583,1.1681860424032375
2584,1.389512225029099
2585,1.1663261293538552
2586,1.3906539607617585
2587,1.0958373473999898
2588,1.2823036947715134
2589,1.3561157836571616
2590,1.2424098507590495
2591,1.44024412167557
2592,1.5129981949646059
2593,1.6735893944211289
2594,1.4724433985775989
2595,1.5932963278299166
2596,1.270081861067534
2597,1.3558262169654525
2598,1.1474554801941086
2599,1.3026428527665306
2600,1.233968958627301
2601,1.2995864804149002
2602,1.3759747004907719
2603,1.3450009368214961
2604,1.4494292051617743
2605,1.5864798308387122
2606,1.3358630441865698
2607,1.7271581964684604
2608,1.5677492484890019
2609,1.4458859147711252
2610,1.50313863751646
2611,1.657964946452819
2612,1.380139936616386
2613,1.5012632267056596
2614,1.618010018753015
2615,1.5707136673589188
2616,1.4779199642925014
2617,1.7185546675687993
2618,1.5209223907578253
2619,1.41273491450098
2620,1.5345493853341332
2621,2.207901892241871
2622,1.319549325676237
2623,1.5787585940073894
2624,1.8059311876536832
2625,1.852929645635225
2626,1.8742975230891075
2627,1.541218707397017
2628,1.9272812582325238
2629,1.7266759431185925
2630,1.2671851469198208
2631,1.4606870155793434
2632,1.5950508757103647
2633,1.5542358809307228
2634,1.4757608365092998
2635,1.4449361715632854
2636,1.3623900170427616
2637,1.8710060103316577
2638,1.2485271244430074
2639,1.3813647343385451
2640,1.6997997976631474
2641,1.5210473158692366
2642,1.413199127042262
2643,1.280262090704519
2644,1.504719747844796
2645,1.3717318989544818
2646,1.4539123264357576
2647,1.64735011790296
2648,1.3945199763846723
2649,1.2891467019049099
2650,1.4314228911408837
2651,1.7261654686917176
2652,1.4828078270102627
2653,1.4226089502261385
2654,1.6021410451760525
2655,1.584890912159744
2656,1.3287720588649599
2657,1.4866125312198144
2658,1.1995723577438206
2659,1.3629272382624842
2660,1.2823036947715134
2661,1.1807455343698623
2662,1.3608690399237895
2663,1.333319958082186
2664,1.3832721360559146
2665,1.3152212259176013
2666,1.3779651992503745
2667,1.3640023163009207
2668,1.13833128572533
2669,1.26768482670441
2670,1.4447462977965215
2671,1.5553085626961538
2672,1.3518009751242344
2673,1.40861013485295
2674,1.673864335376999
2675,1.689499845456607
2676,1.6333115961492846
2677,1.2273381962637426
2678,1.3875962188179978
2679,1.2803882811260254
2680,1.3216101596266179
2681,1.2433490152515831
2682,1.329798350666344
2683,1.974354301833289
2684,1.6498686963928149
2685,1.583433633803088
2686,1.4341530922766959
2687,2.358624751638936
2688,1.8083654222674472
2689,1.2401872703299672
2690,1.336060555238027
2691,1.33959874639083
2692,1.7600380797012887
2693,2.6991229923078843
2694,1.6659093557387505
2695,1.423146539097273
2696,1.3278556172069216
2697,1.7372596121071977
2698,1.340215039762977
2699,1.3187908813883544
2700,1.2897821578756037
2701,1.64453819646738
2702,1.2856995255744363
2703,1.331262732926462
2704,1.7243799963734685
2705,2.151369605044744
2706,1.9033385700220715
2707,1.6769192149161847
2708,1.6249619889011246
2709,1.381637059185339
2710,1.38825739835853
2711,1.3623900170427616
2712,1.2614115234274008
2713,2.0145526888115737
2714,1.472370837451329
2715,1.7620341331062854
2716,1.2809983768613245
2717,1.173513684987717
2718,1.3142925402506593
2719,1.4847089603771775
2720,1.3958951099506434
2721,1.2844118495813255
2722,1.4226089502261385
2723,1.6914159016818437
2724,1.3668284326073765
2725,1.1779558176708667
2726,1.2688306694943026
2727,1.190933319000621
2728,1.2635060860143144
2729,2.046708072063817
2730,1.3858877316470506
2731,1.2559736436924436
2732,1.2132861678931572
2733,1.2031838386667
2734,1.6361043217290607
2735,1.1707025921975363
2736,1.270081861067534
2737,1.5968073557099114
2738,2.0615549069356605
2739,2.2426644578283312
2740,1.6230945498814073
2741,1.530596852669578
2742,2.497959515561134
2743,2.7553901637688036
2744,1.269414405433212
2745,1.746042826736064
2746,1.8748518042233588
2747,2.7060930653053186
2748,1.958140150161904
2749,2.0169036481432183
2750,1.4749126057118964
2751,1.3194842990780447
2752,1.2736545300908395
2753,1.210658192682105
2754,1.2322876743644875
2755,1.4167321308458307
2756,1.2548187987794968
2757,1.3812739713181477
2758,1.163111839683286
2759,1.4866125312198144
2760,1.3554031153258193
2761,1.283188698012014
2762,1.188763770344736
2763,1.8697155949900128
2764,1.222408597720328
2765,1.244268450073423
2766,1.5472560429648352
2767,1.3439629121964676
2768,1.505041114044889
2769,1.2294569622654148
2770,1.1238389362278276
2771,1.2951536446944347
2772,1.1619469398264597
2773,1.3187908813883544
2774,2.321149454246522
2775,1.1191228031945748
2776,1.6233611954328788
2777,1.2923908038830971
2778,1.1789043556635201
2779,1.1119212851842817
2780,1.190933319000621
2781,1.1121770300192155
2782,1.1772980969917104
2783,1.3685359045372967
2784,1.9122074178283954
2785,1.6374217795537294
2786,1.6024305711439832
2787,1.969398365380495
2788,1.981730214597387
2789,1.285213856855451
2790,1.3354461722915965
2791,1.305148866730023
2792,1.4153829700375566
2793,1.5174535770207493
2794,1.283188698012014
2795,1.4151272396915613
2796,1.3494492020139828
2797,1.399499795932292
2798,1.2953876943829612
2799,1.363778271799388
2800,1.1661728667116613
2801,1.5195239302926917
2802,1.4733144110669534
2803,1.4828078270102627
2804,1.9626808290307032
2805,1.5880442556616383
2806,1.8671681051331444
2807,1.626804852955229
2808,1.4030215984158634
2809,1.308304283282253
2810,1.2276406534225983
2811,1.2621577016453085
2812,1.2951536446944347
2813,1.3068222204945057
2814,1.5398774690747856
2815,1.4151272396915613
2816,1.3542903207611112
2817,1.3349636410379793
2818,1.3488729771408141
2819,1.5973845320699633
2820,1.2002030905648178
2821,1.3822272805424916
2822,1.2074208945065439
2823,2.3942260431339766
2824,1.5004003377656652
2825,2.4328412084435267
2826,5.014341373683067
2827,2.1450529877329525
2828,1.8213037990828365
2829,2.4135356893451703
2830,1.2793370742165515
2831,1.304377272456018
2832,1.2241970557824118
2833,1.2062314319255412
2834,1.8697155949900128
2835,1.7366604229245761
2836,1.9868150928616708
2837,1.794486938655618
2838,1.5374005172011198
2839,1.862114122022276
2840,1.631354165477597
2841,1.5398774690747856
2842,1.5764262527518773
2843,1.6941409923397068
2844,1.8254671973793768
2845,1.6426212767261767
2846,1.5673629978527317
2847,1.770099163016355
2848,1.7312485723469226
2849,1.6151155170718328
2850,1.7660040234774637
2851,1.7430624431499748
2852,1.595889550369693
2853,1.7893357302789086
2854,1.781036763274439
2855,1.8122313007427817
2856,1.8254671973793768
2857,1.9323533930190953
2858,2.3680585602006565
2859,3.4642645424825362
2860,1.6056188120443413
2861,2.7474806111345886
2862,1.4729998193595186
2863,1.7288897439830853
2864,1.6735893944211289
2865,1.3662672299846208
2866,1.454461744521573
2867,1.5026448813334365
2868,1.3558039451657329
2869,1.3094008011774056
2870,1.3770148295436253
2871,1.5489344466400097
2872,1.271355170654576
2873,1.2868827908858358
2874,1.208671092599859
2875,1.523447868825938
2876,1.2614115234274008
2877,1.150513101538372
2878,1.1374153925338686
2879,1.3157830751035042
2880,1.210658192682105
2881,1.2161196016424498
2882,1.2047264613185065
2883,1.2185592443320492
2884,1.231437777083806
2885,1.2614115234274008
2886,1.1131640255092126
2887,1.256427623499961
2888,1.3050202359950744
2889,1.4583853572122825
2890,1.173937859109129
2891,1.1883537600118421
2892,1.3912023270942087
2893,1.23117483245367
2894,1.283188698012014
2895,1.1693764062562486
2896,1.218138957397098
2897,1.175269218179114
2898,1.152442449152797
2899,1.322413670822207
2900,1.2312961845363282
2901,1.1025180655632467
2902,1.173937859109129
2903,1.3516233399123039
2904,1.283800128125661
2905,1.5810684137688034
2906,1.5127745270603565
2907,1.2725670423571147
2908,1.5489344466400097
2909,1.5764262527518773
2910,1.3059423698055628
2911,1.760616413075331
2912,1.6680726477080197
2913,2.0802991662624435
2914,2.0492985277745963
2915,1.9730250185035125
2916,1.4930489880657458
2917,1.8359022997635661
2918,1.5924066985865126
2919,1.3822272805424916
2920,1.2815245547810339
2921,1.4053282179343367
2922,1.457882353099342
2923,1.3343278434921837
2924,1.3153940770324812
2925,1.2727970103775985
2926,1.17938859783947
2927,1.1488511619605333
2928,1.1854486974923715
2929,1.1272964804402268
2930,1.186052520828148
2931,1.2159398215716466
2932,1.2849394296058363
2933,1.1322702323319338
2934,1.2766499155845819
2935,1.1883342392380087
2936,1.1597730405410005
2937,1.1808425181267759
2938,1.6146910721393066
2939,1.3655267953304642
2940,1.333035258903912
2941,1.4527663832117004
2942,1.2811877760197412
2943,1.2509495800174595
2944,1.653803196503506
2945,1.2899940461323844
2946,1.269351849453776
2947,1.2725670423571147
2948,1.1250949963315302
2949,1.3899003099664455
2950,1.172222825880947
2951,1.3835221098052977
2952,1.5864798308387122
2953,1.3378174929982607
2954,1.322413670822207
2955,1.3956658268912503
2956,1.4122244568251359
2957,1.5113835584076427
2958,1.5019538951457125
2959,1.4718871879817788
2960,1.6272592127284369
2961,1.4744523417532975
2962,1.496093326874794
2963,1.5665393145170248
2964,1.8796006925779507
2965,1.4355673079848452
2966,2.1545171895118687
2967,2.2336934980519554
2968,1.8733740853251168
2969,5.504543577737696
2970,3.1435471896010205
2971,3.923238573401626
2972,2.362502418165971
2973,1.9107002560184227
2974,2.931713072340028
2975,2.196434527614273
2976,2.1949196672687155
2977,1.7359758883401495
2978,1.6901105261173779
2979,1.8065839531771304
2980,1.696396676994669
2981,1.3762233555066379
2982,1.5070945322463132
2983,1.5937413288125795
2984,1.2485271244430074
2985,1.2445137475003905
2986,1.3287720588649599
2987,1.43818728446896
2988,1.5174535770207493
2989,1.243042687981001
2990,1.2681638713883578
2991,1.5656131881601796
2992,1.2670602577512977
2993,1.7694305139456517
2994,1.1763508513832686
2995,1.711539635538865
2996,1.9242127610652047
2997,1.4702198165170939
2998,1.6754323615286486
2999,1.8827526802497534
3000,1.9093197345976811
3001,1.755447082762131
3002,1.4795474589998754
3003,1.3639126940838633
3004,1.8346059580393768
3005,1.4757608365092998
3006,2.2491946195919295
3007,1.613869027472392
3008,1.5214221527732317
3009,1.420950717424639
3010,1.167265302647896
3011,1.7164104900976944
3012,1.5782399979192863
3013,1.616894092379928
3014,2.0470443097787525
3015,1.6041424747608855
3016,1.8735279600183599
3017,1.5600935438407786
3018,1.4900108440565925
3019,1.9098216269409938
3020,1.6004575677327566
3021,1.613869027472392
3022,1.4306001446969234
3023,1.5381078108975637
3024,1.4639058222420254
3025,1.8611661134467612
3026,1.6229612435303429
3027,1.4096286214004887
3028,1.3853414601538319
3029,1.579822248781695
3030,1.3353584263652944
3031,1.541370619290474
3032,2.0083078491984887
3033,1.64735011790296
3034,2.053072317291433
3035,1.993975501957275
3036,2.311446837945183
3037,1.9963024479534914
3038,1.5669253621701873
3039,2.134332730156634
3040,1.3780783821827078
3041,1.39369554657732
3042,1.4217212047974446
3043,1.9374707027491556
3044,1.536744035714665
3045,1.641380521669585
3046,1.4337055478073275
3047,1.275874210884416
3048,1.2792530149568384
3049,1.3879837686228442
3050,1.4554655655058955
3051,1.505041114044889
3052,1.1744779388336215
3053,1.4311172443841544
3054,1.32757208481037
3055,1.2280642186688417
3056,1.6274463389294525
3057,1.2953876943829612
3058,1.367951529499806
3059,1.4821259628251573
3060,1.4714278681406385
3061,1.3704030804632268
3062,1.4982822023269702
3063,1.4613830223547475
3064,1.3163019181511302
3065,1.3421097141886527
3066,1.5152366936596582
3067,1.2725670423571147
3068,1.2571708535304635
3069,1.2392301372224679
3070,1.2858473742183318
3071,1.408887830909343
3072,1.3819548393612813
3073,1.4122244568251359
3074,1.2942178687431727
3075,1.4337055478073275
3076,1.3488508195601316
3077,1.9229488245529314
3078,2.713660575966676
3079,1.4758093215721466
3080,2.6553651169009713
3081,1.3071657376407708
3082,1.3977996136876532
3083,1.4875407958292022
3084,1.3569402735468212
3085,1.2553548446603395
3086,1.2197408266559964
3087,1.710555884924318
3088,1.306092546269457
3089,1.2493888162212423
3090,1.4122244568251359
3091,1.2184591628633328
3092,1.196286095541106
3093,1.2611214621573554
3094,1.3157830751035042
3095,1.4677825766364931
3096,1.7520188906907341
3097,1.3513125344572112
3098,1.529968408786199
3099,1.66829187182878
3100,1.8684567622822583
3101,2.5302548227363224
3102,2.2709502399717802
3103,2.6716411909107887
3104,1.5990122426719695
3105,2.6159667229484396
3106,2.4144477389470453
3107,1.7428620232373073
3108,1.7444946843636564
3109,2.6107722570904692
3110,1.8203765671802754
3111,1.3740773612482882
3112,1.9414531127215655
3113,1.9098216269409938
3114,2.1423414917324015
3115,1.4759547863185485
3116,1.8408549013630149
3117,2.405658849701084
3118,1.3193542554949176
3119,1.910386413526132
3120,2.2236623188254643
3121,1.627312675161675
3122,1.3407214928470723
3123,1.6888616425100031
3124,1.6799520731682842
3125,1.2614115234274008
3126,1.4267981597115436
3127,1.6853696757690566
3128,1.72747031452455
3129,1.9414531127215655
3130,2.151369605044744
3131,2.0470443097787525
3132,1.5489344466400097
3133,1.5702750961097327
3134,1.5324082136889843
3135,1.6978463535275032
3136,1.9348308964724905
3137,1.3220227124820536
3138,1.484148116506188
3139,1.5858544925184694
3140,2.2160410957287713
3141,1.5139926747121695
3142,1.3513125344572112
3143,1.4774830320761547
3144,1.7869564653321535
3145,1.377286296841991
3146,2.064808501794686
3147,1.8812069283434887
3148,1.4307176509441504
3149,1.7722521834770424
3150,1.7139029459369233
3151,1.8304818538862133
3152,1.4906963357458713
3153,1.6447813459951397
3154,1.6509260200857072
3155,1.296430793304759
3156,1.3118336159089314
3157,1.526077811868218
3158,1.8633380724461208
3159,1.487882934144527
3160,1.3248271367046878
3161,1.2908843569968924
3162,1.3347005156631897
3163,1.371799500409901
3164,1.3668284326073765
3165,1.3395107276182927
3166,1.362009613469488
3167,1.3211326276823512
3168,1.3453986904522013
3169,1.2921572956705252
3170,1.4066677944267316
3171,1.714325308914919
3172,1.590837976204513
3173,1.6667852876495581
3174,1.618010018753015
3175,1.5089772276513522
3176,1.5595810789129665
3177,1.3478541050545942
3178,1.5984869935952413
3179,1.8610743962985854
3180,1.6249619889011246
3181,1.4858312840101404
3182,1.4078698795986306
3183,1.3646298367352254
3184,1.3791201014540766
3185,1.971599466121278
3186,1.9547977299913093
3187,1.3564722583303812
3188,1.6442680724829293
3189,2.046708072063817
3190,2.2592296387994013
3191,1.6091305608630324
3192,1.6343851567848737
3193,1.4028833216997325
3194,1.4921663086416834
3195,1.5370469923297314
3196,1.4068988849136101
3197,2.1756071849852754
3198,1.7301682276704817
3199,1.986978285341667
3200,1.5499016260488214
3201,1.609738634277434
3202,2.2743474977739533
3203,1.8063168842222548
3204,1.9381391762580864
3205,1.484050600070143
3206,1.5331132106353196
3207,1.7315898739528683
3208,1.306435871610285
3209,1.5846826474534381
3210,1.3939703023436751
3211,1.4902066666532043
3212,1.3095298636875128
3213,1.603194117696212
3214,1.3111872955216506
3215,1.2261492542471126
3216,1.4214876796671418
3217,1.2132861678931572
3218,1.2896126723291552
3219,1.5649189527195901
3220,1.89137025263055
3221,1.2195204447874641
3222,1.4152667232427485
3223,1.4764640258511172
3224,1.5794070787578178
3225,1.6796209495291887
3226,1.2445955240552193
3227,1.2070639326275203
3228,1.4201573186766618
3229,1.2543654002819755
3230,1.3162154301042905
3231,1.4866125312198144
3232,1.4314934342775094
3233,1.4394163050066615
3234,1.3977996136876532
3235,1.4300597402510677
3236,1.2149814432884063
3237,1.242144563300142
3238,1.370515642260295
3239,1.6567670316484393
3240,1.3089061793804022
3241,1.2688306694943026
3242,1.390219990711911
3243,1.2506208362189686
3244,1.7252583312046248
3245,1.3547353289116006
3246,1.448953091639015
3247,1.3142925402506593
3248,1.3464378240164514
3249,1.048554577207917
3250,1.363240715130155
3251,1.5941078935312294
3252,1.5735027470844292
3253,1.3901743175327033
3254,1.3489616111034313
3255,1.3977996136876532
3256,1.4267981597115436
3257,1.613869027472392
3258,1.048554577207917
3259,1.8486732447348952
3260,1.34615032382584
3261,1.9736084960633398
3262,1.4744523417532975
3263,1.3906539607617585
3264,1.8130054675984604
3265,1.64735011790296
3266,1.3989711395397284
3267,1.3227612864069886
3268,1.8633380724461208
3269,1.5529088236982516
3270,1.7023705998616159
3271,1.44265933238167
3272,1.3281828452183804
3273,1.7348925936941038
3274,1.6396827473030435
3275,1.4673727455822747
3276,1.7932787555190643
3277,1.2063305090362058
3278,1.6864774536998486
3279,1.263879739384637
3280,1.350779891372821
3281,1.229275210520416
3282,1.2614115234274008
3283,1.2292146325763964
3284,1.2400039323137324
3285,1.4849284787096504
3286,1.1958342024478876
3287,1.5209223907578253
3288,1.3378834230897612
3289,1.365885743824394
3290,1.16960693932457
3291,1.2864389388315849
3292,1.4122244568251359
3293,1.4223051854795903
3294,1.3104336575217046
3295,1.2688306694943026
3296,1.3826814685376658
3297,1.1746515886502114
3298,1.287580582110049
3299,1.2742195536738945
3300,1.4134777277812227
3301,1.9865213801728985
3302,1.2310534923310326
3303,1.354334814997366
3304,1.4112504588289403
3305,1.2722117189591984
3306,1.2827882637710366
3307,1.1769113740373913
3308,1.2787907877448337
3309,1.2889772998614015
3310,1.1619469398264597
3311,1.2450453911677062
3312,1.6439709873462653
3313,1.6936401365447578
3314,1.316085708689024
3315,1.5932178111438824
3316,1.613869027472392
3317,1.210658192682105
3318,1.4642184717251345
3319,1.31329978852008
3320,1.2735499235921388
3321,1.2596307717284718
3322,1.2811667302860081
3323,1.5793551901768508
3324,1.509696244362786
3325,1.3130409331562014
3326,1.8669840838220444
3327,1.7027621495997662
3328,1.3394887238288142
3329,1.6754874066561074
3330,1.3855462867261463
3331,1.3852959472499775
3332,1.5702750961097327
3333,1.3071227930597775
3334,1.9019946111393489
3335,1.2508673859673114
3336,1.4714278681406385
3337,1.8767005921151558
3338,1.827897737909288
3339,1.6815258021310033
3340,1.6988786084201526
3341,1.4122244568251359
3342,1.3744385573823001
3343,1.4866125312198144
3344,1.0547910845187407
3345,1.509696244362786
3346,1.4563983053232898
3347,1.7633081606150114
3348,1.2735499235921388
3349,1.7520188906907341
3350,1.2815456063927522
3351,1.661918753976777
3352,1.4563983053232898
3353,1.3825679075493247
3354,1.7437497721233584
3355,1.502620197782235
3356,1.4581697627736896
3357,1.3835221098052977
3358,1.409142433719862
3359,1.237114850527428
3360,1.7315898739528683
3361,1.4015013038596682
3362,1.4505963445808705
3363,1.2840532189021339
3364,2.3910031835085896
3365,1.6892223362865775
3366,1.7063742414137997
3367,1.3682212100421218
3368,1.4992423813246218
3369,1.2826618368159521
3370,2.6721239882925114
3371,2.1899855955810184
3372,1.865788387296542
3373,1.7325003405528678
3374,2.1285206302778823
3375,1.7224548923385825
3376,1.4813957419993793
3377,1.4498816579164584
3378,1.6018515715194594
3379,2.2044590319206945
3380,2.005802157336276
3381,2.7496929944045254
3382,2.077908444594923
3383,2.002181034018464
3384,2.0062964540375283
3385,2.4308038995319055
3386,1.6211227335631064
3387,1.9458911656078481
3388,2.5867807783431087
3389,1.903619983901945
3390,1.6541292303821187
3391,1.7883660179462533
3392,2.237696573693925
3393,2.6226358927579305
3394,1.7445519984841529
3395,1.9244340353533493
3396,1.9473621068499494
3397,1.5962828309020856
3398,1.9047773448363106
3399,2.018693538377187
3400,2.0884825205153206
3401,1.616495733795119
3402,2.676121387226146
3403,2.2941219052945585
3404,2.651050311612041
3405,2.9700065160280036
3406,1.6233611954328788
3407,2.0507128852666856
3408,2.488008211036496
3409,1.8031151346168182
3410,2.002181034018464
3411,2.0168042563428754
3412,2.122654619302645
3413,1.669251316164168
3414,1.5353562484270704
3415,1.6746344103703845
3416,1.9564682263050763
3417,1.9019946111393489
3418,1.7903059684222755
3419,1.4964620142817424
3420,1.6572569830559294
3421,1.529968408786199
3422,1.2623443151577054
3423,1.6667852876495581
3424,1.4968307925455924
3425,1.584500438285283
3426,1.9367706444566977
3427,1.5873139988592575
3428,1.640598788238566
3429,1.7193453027154417
3430,1.6495976968459225
3431,1.6884455530845923
3432,1.5686251023641573
3433,1.7676583633389478
3434,1.5605549062490227
3435,1.3651679411665483
3436,1.4639058222420254
3437,1.7029020106160406
3438,1.8329792904818454
3439,1.5609138380027552
3440,1.233077389908163
3441,1.9426653870549766
3442,1.38679866286039
3443,1.3305849825822957
3444,1.4909902144305929
3445,1.7452972534274267
3446,1.641515340938329
3447,1.4623916201741798
3448,1.7532280756926972
3449,1.9360390357883026
3450,2.5463077368051374
3451,1.9168619881544946
3452,1.8506178134446705
3453,1.760616413075331
3454,2.3064402491019815
3455,2.257004011323953
3456,1.9706604606957243
3457,1.8725741406194523
3458,1.5167557811041896
3459,1.6884455530845923
3460,1.8804345283575457
3461,1.9446449336094693
3462,1.9102608909637648
3463,2.0153139669587743
3464,1.8736818473505208
3465,1.9480979943871009
3466,2.159797052864915
3467,2.626214112799657
3468,1.5810684137688034
3469,1.7660620442718553
3470,1.594788880276708
3471,1.9553758172424873
3472,4.441124025426309
3473,2.985414538858401
3474,2.877700967828786
3475,3.0802136057678227
3476,3.669095322247575
3477,3.315443266619354
3478,2.759784120135512
3479,2.7715963278291733
3480,3.447970664619117
3481,4.131046268792876
3482,1.9589766478001511
3483,1.7111179588747774
3484,2.915288916322814
3485,3.6616893806123234
3486,5.7697018998858365
3487,3.724415791930749
3488,3.090857591349092
3489,1.7366604229245761
3490,2.4207224461391075
3491,2.247384933726146
3492,2.3109912447763183
3493,2.407912399112798
3494,1.5137937264834118
3495,2.4802549804703102
3496,2.1717151827222816
3497,2.1943788989546107
3498,1.7751949924249113
3499,2.2432539746596962
3500,2.1255506847921115
3501,1.485221220308167
3502,1.7262221806189915
3503,1.6774702361462048
3504,2.137595840072338
3505,1.9846296063275999
3506,1.9176808521800364
3507,2.2304302430670275
3508,2.177502145973553
3509,1.9301009878308077
3510,1.7734170684781672
3511,1.8292193876761564
3512,2.415201431177502
3513,2.483516549426232
3514,2.076407111714966
3515,1.9095706642802956
3516,2.2551880420775703
3517,2.1847754843740486
3518,2.234867969764457
3519,1.9682017400959317
3520,2.4121088250498564
3521,2.049601522238536
3522,2.149250233370169
3523,2.3476468484716526
3524,3.4895089835914823
3525,1.8802491995559263
3526,1.8955069862067626
3527,2.409534678496833
3528,2.3392548242538425
3529,3.7000845973531633
3530,2.4600478174310982
3531,2.9232973716675787
3532,2.4370410461537917
3533,5.793159659954141
3534,3.7165318638523788
3535,3.675610449470892
3536,2.136086470713579
3537,1.7976733673741716
3538,2.401000307275571
3539,2.0775671372847104
3540,1.7304808896750583
3541,2.1960016037199344
3542,4.67882211069383
3543,3.134935353687208
3544,2.5938868041761123
3545,2.1366830707068867
3546,2.729935194365124
3547,2.439123649392806
3548,2.388333858948065
3549,2.81634415587062
3550,2.9828654946596873
3551,2.643396851196411
3552,2.6490913549489497
3553,3.2174716951445697
3554,1.649082920334348
3555,1.5901064347191498
3556,3.944239707043942
3557,3.697289736030575
3558,2.429406733623296
3559,1.6453488347092768
3560,1.7514721524317713
3561,4.064007456378357
3562,2.3922210713186423
3563,2.3889224242478124
3564,2.0884825205153206
3565,2.184344858512426
3566,1.894915470787039
3567,1.690971405359027
3568,2.1577048231344604
3569,2.151369605044744
3570,1.8656964423654874
3571,4.140897720631057
3572,3.9966776040489
3573,3.1922020137837657
3574,1.6053023397160315
3575,3.8287562154427923
3576,1.6854527338674274
3577,1.6066477780556607
3578,1.5572514881210384
3579,1.981730214597387
3580,1.6447543276057166
3581,2.7093400546339166
3582,1.9722473167471553
3583,1.5483493418052265
3584,2.122445418168059
3585,1.6416501712808211
3586,1.5894274474128447
3587,1.7502066766897506
3588,1.9019946111393489
3589,2.29940391095509
3590,1.820466278665039
3591,2.036746950944092
3592,1.4118997161580913
3593,2.8814378502541205
3594,2.204386608381187
3595,2.3046223612368784
3596,2.6294084494996235
3597,2.1307595627812534
3598,2.654798126013138
3599,2.562715068657442
3600,2.0283997574972754
3601,2.2943857171774145
3602,2.2077568213279415
3603,1.4565897104388883
3604,2.1105203030774824
3605,2.821993989507037
3606,2.038989829423989
3607,1.5080355861442902
3608,1.585932646326702
3609,1.7027621495997662
3610,2.0982485374491313
3611,1.8697155949900128
3612,2.0507128852666856
3613,2.053274680591091
3614,1.613869027472392
3615,1.8877386360509778
3616,1.8380145831121961
3617,1.7558796836041726
3618,2.388843940495079
3619,1.7737375460633595
3620,1.8582334054047127
3621,1.718724058773504
3622,1.4229127798483703
3623,1.6036945695929046
3624,2.1587329538429603
3625,1.777909028666892
3626,2.0125019798286337
3627,1.8926445228114541
3628,1.781036763274439
3629,2.4486380773131287
3630,2.3361827122856176
3631,2.0040566174545433
3632,2.084472429028949
3633,2.0353422256262506
3634,1.6888061579960623
3635,1.8515908647045851
3636,1.865083591939671
3637,1.8746362309739073
3638,1.7621209693692517
3639,1.8055752331497645
3640,1.667771261578347
3641,2.0321016805178593
3642,1.4878096121672177
3643,1.8518950481344751
3644,1.547917015074312
3645,1.3570517295395015
3646,1.4764640258511172
3647,1.522797345224395
3648,1.4768763960617892
3649,1.7055055205364018
3650,2.14970925331826
3651,1.5489344466400097
3652,1.536264476525536
3653,1.9464346448500494
3654,1.4385653328247408
3655,1.7626420768228754
3656,1.7575534101526138
3657,1.575960198139203
3658,1.8684567622822583
3659,2.131809872947103
3660,1.7618604734178591
3661,1.8648385081401926
3662,2.1537033278103994
3663,1.8979684256763405
3664,1.7448385973330864
3665,1.7311632574571385
3666,1.2075597415219723
3667,2.116318015786772
3668,1.5832255605923904
3669,1.3754323363893344
3670,1.899840008825739
3671,2.325958711711829
3672,2.420285071801691
3673,1.7722812962745258
3674,2.2257088175864843
3675,1.769227062192979
3676,1.4968307925455924
3677,1.4267981597115436
3678,1.794486938655618
3679,1.6028517932262638
3680,1.921054476291778
3681,2.2539658658141373
3682,1.13833128572533
3683,2.4509721498556796
3684,1.6221882825718288
3685,1.953449524284506
3686,1.777909028666892
3687,1.556024095135562
3688,1.4019157661970445
3689,1.5383604946401646
3690,1.793160927553561
3691,1.5875747663029132
3692,1.3181627863751055
3693,1.8031151346168182
3694,1.5843182500678092
3695,1.3492497117066515
3696,1.787044529813208
3697,1.5774624231763408
3698,1.4135473865473955
3699,1.5531894528174184
3700,1.9080969245091999
3701,1.5702750961097327
3702,1.5497997892569866
3703,1.623947969850268
3704,1.4975440215687394
3705,1.593872235106203
3706,1.3630615766639158
3707,1.3917051861851168
3708,1.363778271799388
3709,1.4415222585316818
3710,1.4398892848233642
3711,1.770099163016355
3712,1.7520188906907341
3713,1.5406618252025799
3714,1.5913607118799193
3715,1.9075954854097574
3716,1.72104074593411
3717,1.331656423793842
3718,1.856982303367786
3719,1.671336581365226
3720,1.3949782036539649
3721,1.5868186587137973
3722,1.3998446794643005
3723,1.4845382463322818
3724,1.6218685443507197
3725,1.766323161437137
3726,1.677222254189975
3727,1.8359626170156453
3728,1.8301511237815402
3729,2.4694004663049087
3730,1.7628447713370659
3731,2.0962848004132906
3732,1.5841621054117518
