,Predict_in_we_do
3562,0.5012833565046211
3563,0.5020858163943841
3564,0.5802492308948732
3565,0.5541501782897233
3566,0.6368131000292409
3567,0.703035147122542
3568,0.5612863394522588
3569,0.5629963432649681
3570,0.6458503268830007
3571,0.18219091319670888
3572,0.20280648988847805
3573,0.333511920980594
3574,0.7332706893975418
3575,0.22776872431646367
3576,0.7049362128137664
3577,0.7327834816073285
3578,0.7509439131601798
3579,0.6107618128937198
3580,0.7191512165752828
3581,0.4288900107352851
3582,0.6135513163200388
3583,0.7542779429402667
3584,0.5708680926597863
3585,0.7202498223767442
3586,0.7390503112226208
3587,0.6830118622541694
3588,0.6346445477080955
3589,0.5242967597717536
3590,0.6601226492080716
3591,0.5948368053194939
3592,0.8079281184272805
3593,0.39307546160764717
3594,0.5488386580670062
3595,0.52297843281
3596,0.446305300961928
3597,0.5685944563054578
3598,0.44071674101536396
3599,0.4612463398618014
3600,0.5972250788009315
3601,0.5255673212638784
3602,0.5479502203319113
3603,0.7898058992501322
3604,0.5741448038763187
3605,0.4051983377994244
3606,0.5941967480264687
3607,0.7696202117850217
3608,0.7403304258086714
3609,0.6989941883919497
3610,0.57753615221996
3611,0.6445988715787273
3612,0.5908627182463817
3613,0.5901366831080248
3614,0.7301754869655988
3615,0.6390198647260892
3616,0.6545436423554334
3617,0.6811299027507967
3618,0.5021049225822355
3619,0.6752451968925344
3620,0.6481812818008837
3621,0.6935680310421235
3622,0.8034095050004006
3623,0.7338534281270126
3624,0.561009299728412
3625,0.6738791044611521
3626,0.6018010107913659
3627,0.6375104758858205
3628,0.6728569234110968
3629,0.48772751622398136
3630,0.5150684710394788
3631,0.604246602836358
3632,0.581366942884186
3633,0.5952380352643755
3634,0.7037802884487505
3635,0.6502638562766972
3636,0.6460413887615156
3637,0.6430703765506072
3638,0.6790664344628345
3639,0.6648991961709467
3640,0.7110692991140981
3641,0.5961646853751732
3642,0.7774728549919885
3643,0.6501683253374397
3644,0.7544403455370046
3645,0.8309701809761904
3646,0.7819245967613881
3647,0.7639552270870518
3648,0.7817621941646504
3649,0.6980579851872262
3650,0.5634453386794783
3651,0.7540582217799745
3652,0.7588347687428496
3653,0.6212128976484905
3654,0.7970471444458509
3655,0.678894478772171
3656,0.680575823303103
3657,0.7439988138761594
3658,0.6449905484296831
3659,0.5683078634876852
3660,0.6791524123081663
3661,0.6461178135129216
3662,0.5623658390658686
3663,0.6358768968245173
3664,0.6847982908182847
3665,0.6893742228087192
3666,0.8988449133186464
3667,0.5725494371907184
3668,0.7413239475769493
3669,0.8231461970510008
3670,0.6353037111889723
3671,0.5176191471176541
3672,0.4945006598173384
3673,0.6757228515888218
3674,0.5432405450265164
3675,0.6767259264510257
3676,0.7739573164273124
3677,0.8018236914087261
3678,0.6684816063931032
3679,0.7341591271326366
3680,0.6288458196951651
3681,0.5359037688915402
3682,0.933178732887793
3683,0.48717343677628777
3684,0.7271853685668388
3685,0.6191207700787513
3686,0.6738791044611521
3687,0.7514024616686159
3688,0.8120550550032046
3689,0.7580418619470124
3690,0.6689114956197619
3691,0.739728580891349
3692,0.8478791572247684
3693,0.665692102966784
3694,0.7409227176320679
3695,0.8343233169441286
3696,0.670898539156318
3697,0.7434447344284658
3698,0.8072498487585522
3699,0.7524628550943742
3700,0.6327816943925741
3701,0.7461004945398244
3702,0.7537334165864991
3703,0.7265548643677393
3704,0.7736802767034656
3705,0.7374262852552431
3706,0.8284003987101635
3707,0.8163061818001636
3708,0.8280946997045395
3709,0.7958530077051321
3710,0.7965121711860089
3711,0.6764393336332531
3712,0.682410017336847
3713,0.7571725303997692
3714,0.7383433822721153
3715,0.6329345438953862
3716,0.692784677340212
3717,0.8419562389908032
3718,0.6485729586518394
3719,0.7098273969037505
3720,0.8149400893687813
3721,0.7400056206151957
3722,0.8129148334565222
3723,0.7787529695780391
3724,0.7273000056939478
3725,0.6776812358436006
3726,0.70778303480364
3727,0.6551932527423845
3728,0.6570369998700543
3729,0.48281722594614573
3730,0.6788276071146907
3731,0.5780806785737278
3732,0.7409800361956222
3733,0.7610224272518464
3734,0.6358386844488143
3735,0.6847314191608045
3736,0.6875591349628265
3737,0.7037802884487505
3738,0.7422888100634502
3739,0.7485460865848166
3740,0.7085281761298485
3741,0.7048024694988059
3742,0.7978400512416882
3743,0.805807331575764
3744,0.6651571297069421
3745,0.6180317173712158
3746,0.4201489297932236
3747,0.5804785051490912
3748,0.7671555135521781
3749,0.7415341156433158
3750,0.8238053605318776
3751,0.7918693675380942
3752,0.7592359986877312
3753,0.6794198989380873
3754,0.7447152959205907
3755,0.7043057086146669
3756,0.7122634358548168
3757,0.8389279082163403
3758,0.7494918428834658
3759,0.7841218083643108
3760,0.8084535385931968
3761,0.7876469000229126
3762,0.7173170225415388
3763,0.6557759914718553
3764,0.6585272825224713
3765,0.6107618128937198
3766,0.6996151394971234
3767,0.5079705222526463
3768,0.462450029696446
3769,0.6432709915230481
3770,0.7019174351332294
3771,0.5922288106777641
3772,0.5367635473448578
3773,0.44254138195518233
3774,0.6558715224111127
3775,0.6286738640045015
3776,0.6786747576118788
3777,0.8123129885392
3778,0.7082511364060018
3779,0.722513905637147
3780,0.7236889361900143
3781,0.5398874090585781
3782,0.5359228750793916
3783,0.7640125456506064
3784,0.7117666749706779
3785,0.6722646315877003
3786,0.8008588289222254
3787,0.8014988862152506
3788,0.7984132368772332
3789,0.8113194667709219
3790,0.950393408141995
3791,0.7685693714531892
3792,0.6835754947957886
3793,0.6812158805961284
3794,0.6072080619533405
3795,0.791458584499287
3796,0.6392873513560102
3797,0.6938641769538217
3798,0.7315511324909068
3799,0.5374609232014376
3800,0.6127488564302759
3801,0.6318359380939249
3802,0.7638023775842397
3803,0.6346445477080955
3804,0.7495778207287975
3805,0.7187308804425498
3806,0.8196115522984732
3807,0.7450974196776208
3808,0.6919153457929687
3809,0.694351384744035
3810,0.7446484242631104
3811,0.7514311209503932
3812,0.7052036994436874
3813,0.7519183287406064
3814,0.8187899862208586
3815,0.8991219530424931
3816,0.7261918467985609
3817,0.5308215229230411
3818,0.6547060449521711
3819,0.7958530077051321
3820,0.7711869191888447
3821,0.7550517435482526
3822,0.6577343757266341
3823,0.769648871066799
3824,0.6569032565550937
3825,0.7845134852152665
3826,0.7818386189160564
3827,0.7335859414970916
3828,0.793063504278813
3829,0.7685120528896348
3830,0.44461440333707014
3831,0.7314364953637977
3832,0.7671937259278812
3833,0.7880003644981655
3834,0.7482308344852668
3835,0.6346445477080955
3836,0.5510549758577802
3837,0.7735560864824309
3838,0.7938659641685761
3839,0.7768519038868147
3840,0.8154272971589945
3841,0.7525297267518545
3842,0.8187613269390814
3843,0.8160195889823911
3844,0.8358135995965457
3845,0.7337387909999036
3846,0.5421801516007582
3847,0.673611617831231
3848,0.6764393336332531
3849,0.598046644878546
3850,0.6983350249110729
3851,0.8141376294790182
3852,0.6649183023587983
3853,0.6846167820336955
3854,0.7780555937214593
3855,0.6107618128937198
3856,0.7709767511224783
3857,0.603940903830734
3858,-0.04212528527383452
3859,0.7157216558559385
3860,0.6420577485944778
3861,0.6349502467137195
3862,0.642850655390315
3863,0.6742421220303305
3864,0.7193231722659463
3865,0.6147454530607576
3866,0.6286738640045015
3867,0.7279973815505276
3868,0.6012087189679693
3869,0.6043325806816897
3870,0.609911587534328
3871,0.7540582217799745
3872,0.647674967822819
3873,0.582284039901058
3874,0.6313296241158601
3875,0.6339853842272187
3876,0.6135131039443358
3877,0.5544654303892731
3878,0.4968411678291471
3879,0.6289126913526453
3880,0.5797142576350311
3881,0.5639898650332461
3882,0.5483610033707187
3883,0.5012929095985468
3884,0.6154332758234116
3885,0.538970312041706
3886,0.583468623547851
3887,0.7479537947614201
3888,0.5451033983420378
3889,0.6057846509584037
3890,0.6911702044667601
3891,0.616073333116437
3892,0.6633324887671237
3893,0.6722550784937745
3894,0.612471816706429
3895,0.7206223930398483
3896,0.597626308745813
3897,0.6293330274853783
3898,0.6377588563278902
3899,0.5926300406226457
3900,0.8156374652253611
3901,0.6241934629533247
3902,0.6747770952901726
3903,0.5221282074506082
3904,0.6192163010180087
3905,0.6341286806361051
3906,0.543450713092883
3907,0.6465859151152834
3908,0.776154528030235
3909,0.559633654203104
3910,0.7545263233823363
3911,0.6761527408154806
3912,0.7315511324909068
3913,0.6913612663452752
3914,0.7467883173024785
3915,0.6607627065010968
3916,0.5673430010011844
3917,0.7779409565943503
3918,0.6261136348324006
3919,0.6266868204679454
3920,0.6298680007452204
3921,0.6390485240078664
3922,0.5076075046834678
3923,0.6502638562766972
3924,0.6052210184167846
3925,0.5676391469128828
3926,0.7828225875904087
3927,0.6501014536799595
3928,0.5821025311164687
3929,0.6116789099105917
3930,0.7403304258086714
3931,0.7423652348148562
3932,0.5305253770113427
3933,0.5496220117689177
3934,0.6676218279397856
3935,0.4670068554990289
3936,0.6336032604701887
3937,0.6435957967165236
3938,0.49044059489889447
3939,0.5785201208943123
3940,0.5466414464640836
3941,0.566979983432006
3942,0.760850471561183
3943,0.489848303075498
3944,0.49033551086571114
3945,0.44526401372402113
3946,0.6379021527367763
3947,0.7083562204391849
3948,0.6819705750162626
3949,0.5078081196559086
3950,0.47832727180104295
3951,0.49651636263567167
3952,0.22206552724279072
3953,0.10717046659779161
3954,0.36741585132308185
3955,0.5508161485096363
3956,0.3811532003883108
3957,0.7822685081427152
3958,0.7656174654301324
3959,0.7201733976253382
3960,0.7788102881415936
3961,0.5464408314916428
3962,0.6353037111889723
3963,0.7247493296157725
3964,0.694351384744035
3965,0.6359724277637748
3966,0.5933942881367056
3967,0.529751576403357
3968,0.5370787994444075
3969,0.6243272062682852
3970,0.568967026968562
3971,0.6576770571630794
3972,0.7122634358548168
3973,0.756446495261412
3974,0.49221747036908403
3975,0.5481030698347233
3976,0.4168913247645427
3977,0.5023246437425278
3978,0.5014648652892103
3979,0.6355616447249675
3980,0.6167324965973137
3981,0.7582424769194531
3982,0.536448295245308
3983,0.39162339133093316
3984,0.4546260457712564
3985,0.492179257993381
3986,0.5353783487256238
3987,0.6067781727266819
3988,0.558219796302093
3989,0.5317959385034676
3990,0.2986622343394567
3991,0.49566613727627984
3992,0.2850395224013368
3993,0.4048544264180973
3994,0.44665876543718064
3995,0.43580645073752833
3996,0.627393749418451
3997,0.6578681190415945
3998,0.7382574044267834
3999,0.3744946939220628
4000,0.3793190063545667
4001,0.31301098141593375
4002,0.22709045464773547
4003,0.6465859151152834
4004,0.559633654203104
4005,0.37807710414421924
4006,0.453689842566533
4007,0.31633545810209485
4008,0.2662390335554602
4009,0.7242048032620048
4010,0.490612550589558
4011,0.5047511295996684
4012,0.6307659915742408
4013,0.44793888002323135
4014,-0.01449773764056439
4015,0.22437737597282226
4016,0.382022531935554
4017,0.4421497051042266
4018,0.020753178945454254
4019,0.5607609192863425
4020,0.5698172523279539
4021,0.7241092723227472
4022,0.6776334703739719
4023,0.679696938661934
4024,0.7237462547535687
4025,0.6604379013076214
4026,0.44335339493887116
4027,0.5452753540327012
4028,0.5120019278893129
4029,0.7331082868008041
4030,0.7240901661348957
4031,0.4866862289860746
4032,0.756179008631491
4033,0.2798235331178771
4034,0.34736390717293186
4035,0.7215394900567205
4036,0.5348147161840047
4037,0.6834513045747539
4038,0.507024765953997
4039,0.19594736844978933
4040,0.4081597969164069
4041,0.34671429678598087
4042,-0.25327732031469385
4043,0.6329345438953862
4044,0.03913333165859778
4045,0.008477453250864908
4046,-0.05058932649204917
4047,-0.20248351991147917
4048,0.1480194962243
4049,0.05150458829244442
4050,0.03137621939088864
4051,0.7207083708851801
4052,0.2957963061617317
4053,0.6740510601518156
4054,0.7569432561455511
4055,0.7024715145809228
4056,0.0681556310050273
4057,0.5856849413386251
4058,0.715244001159651
4059,0.7483072592366729
4060,0.6831647117569813
4061,0.6300877219055125
4062,0.5925536158712397
4063,0.6972364191096116
4064,0.6630841083250543
4065,0.5852550521119664
4066,0.5892673515607816
4067,0.2427861879677431
4068,0.5071967216446605
4069,0.3878690254181133
4070,0.03901869453148887
4071,0.18693880087780668
4072,0.24984592437887254
4073,0.2999041365498043
4074,-0.014841649021891445
4075,0.23624231862860412
4076,0.26804456830742696
4077,0.1649189193789523
4078,0.6179266333380324
4079,0.6828685658452831
4080,0.7290004564127314
4081,0.7070665527592087
4082,0.7298029163024944
4083,0.6175827219567054
4084,0.6271835813520845
4085,0.6980579851872262
4086,0.7193040660780948
4087,0.738314722990338
4088,0.6134557853807813
4089,0.587834387471919
4090,0.6158822712379219
4091,0.5237999988876145
4092,0.6445988715787273
4093,0.9775050887032745
4094,0.6094339328380405
4095,0.5438519430377644
4096,0.6307659915742408
4097,0.4475949686419042
4098,0.6769360945173921
4099,0.6875304756810492
4100,0.6658258462817446
4101,0.29205149334283753
4102,0.4967647430777412
4103,0.7311690087338767
4104,0.6147454530607576
4105,0.6235151932845964
4106,0.25969516421632133
4107,0.693434287727163
4108,0.21022924386878605
4109,0.4026667679091005
4110,0.4471555263213197
4111,0.020141780934206377
4112,0.4490470389186183
4113,0.537900365522022
4114,0.4805531426857428
4115,0.642392106881879
4116,-0.19239545272588687
4117,0.5005095558966353
4118,0.6713857469465312
4119,0.49828368501193554
4120,0.6842442113705911
4121,0.5227587116497078
4122,0.79983664787217
4123,0.4989332953988864
4124,0.4765981618004822
4125,0.6379021527367763
4126,0.7208898796697694
4127,0.8159909297006138
4128,0.6525565988188773
4129,0.6144970726186881
4130,0.6537507355595962
4131,0.6910173549639482
4132,0.7182341195584108
4133,0.769839932945314
4134,0.7082797956877789
4135,0.6910937797153541
4136,0.8451087599863008
4137,0.6265244178712077
4138,0.7501987718339713
4139,0.8023968770442711
4140,0.6674785315308993
4141,0.729822022490346
4142,0.6241934629533247
4143,0.8083102421843106
4144,0.6426022749482456
4145,0.7706614990229286
4146,0.6460891542311444
4147,0.709273317456057
4148,0.710343263975741
4149,0.7498166480769414
4150,0.6979337949661915
4151,0.6767259264510257
4152,0.7885544439458589
4153,0.6406152314116895
4154,0.7878666211832048
4155,0.7421168543727866
4156,0.7600289054835685
4157,0.7433587565831341
4158,0.821722786056064
4159,0.7905319343884892
4160,0.7746833515656695
4161,0.7995882674301005
4162,0.8103259450026439
4163,0.70173592634864
4164,0.7218547421562702
4165,0.8205190962214195
4166,0.8438095392123988
4167,0.8309606278822645
4168,0.6101695210703232
4169,0.525041901097962
4170,0.7385153379627787
4171,0.6349980121833483
4172,0.7696297648789475
4173,0.8110137677652979
4174,0.6710704948469814
4175,0.7640125456506064
4176,0.6421055140641065
4177,0.821531724177549
4178,0.7878475149953534
4179,0.7917929427866883
4180,0.7593697420026917
4181,0.8331005209216327
4182,0.5842233179679853
4183,0.6858204718683399
4184,0.5677728902278433
4185,0.5915027755394071
4186,0.6189679205759392
4187,0.7445051278542242
4188,0.7333375610550221
4189,0.6882565108194063
4190,0.5311558812104422
4191,0.5314806864039178
4192,0.8104883475993816
4193,0.7248639667428816
4194,0.5979702201271401
4195,0.5028022984388154
4196,0.7097414190584188
4197,0.7527303417242952
4198,0.7792688366500296
4199,0.9436202645486381
4200,0.7642895853744531
4201,0.8169462390931889
4202,0.7294112394515386
4203,0.7296405137057567
4204,0.6784263771698091
4205,0.7548511285758117
4206,0.7663243943806379
4207,0.7406838902839241
4208,0.7259625725443428
4209,0.700322068447629
4210,0.7779409565943503
4211,0.6734874276101963
4212,0.6879221525320051
4213,0.7642322668108986
4214,0.8274164300358112
4215,0.7479251354796428
4216,0.7371396924374707
4217,0.6074755485832617
4218,0.6830691808177238
4219,0.7283126336500774
4220,-0.2013753610160922
4221,0.7674516594638765
4222,0.6619377370539641
4223,0.6871865642997222
4224,0.5227778178375593
4225,0.7377128780730158
4226,0.7476863081314991
4227,0.692708252588806
4228,0.8014511207456219
4229,-0.20928532278661338
4230,0.7198294862440111
4231,0.6866515910398803
4232,0.8312281145121856
4233,0.2225336288451525
4234,0.3658109315435558
4235,0.46833473555470817
4236,0.2637647822286908
4237,0.334276168494654
4238,0.6322562742266579
4239,0.6386281878751334
4240,0.7185971371275893
4241,0.799683798369358
4242,0.8171277478777781
4243,0.7359837680724549
4244,0.24215568376864371
4245,0.6386281878751334
4246,0.45216134753841297
4247,0.3911457366346457
4248,0.6373671794769344
4249,0.6754935773346038
4250,0.7079167781186004
4251,0.7444095969149667
4252,0.7404068505600773
4253,0.7608791308429602
4254,0.7759539130577943
4255,0.6557186729083007
4256,0.8066002383716012
4257,0.8524550892152027
4258,0.612471816706429
4259,0.8547573848513086
4260,0.8813149859648945
4261,0.7857362812377625
4262,0.8844579538664663
4263,0.9030196153641992
4264,0.8672337255183385
4265,0.8633838286662612
4266,0.8438190923063245
4267,0.8747902228136071
4268,0.8822798484513953
4269,0.8658294207112532
4270,0.8734718958518535
4271,0.8291646462242235
4272,0.894918591715163
4273,0.8726980952438677
4274,0.824244802852462
4275,0.8198217203648397
4276,0.8734718958518535
4277,0.8547096193816799
4278,0.8474206087163324
4279,0.8512513993805583
4280,0.834390188601609
4281,0.784570803778821
4282,0.8632023198816718
4283,0.8323267203136469
4284,0.8827001845841282
4285,0.8541077744643576
4286,0.8155705935678808
4287,0.8655141686117035
4288,0.8552636988293734
4289,0.9101366703388832
4290,0.8601835422011348
4291,0.8443636186600922
4292,0.8613967851297051
4293,0.8126951122962299
4294,0.770260269078047
4295,0.8059601810785759
4296,0.7387063998412937
4297,0.8392240541280386
4298,0.8398832176089154
4299,0.8331864987669644
4300,0.8363867852320908
4301,0.8562190082219484
4302,0.8465990426387178
4303,0.8192389816353689
4304,0.8902184695036938
4305,0.8347149937950844
4306,0.8230888784874463
4307,0.8376477936302897
4308,0.8835504099435201
4309,0.8685998179497209
4310,0.8372274574975568
4311,0.8492070372804477
4312,0.6756941923070446
4313,0.8913839469626353
4314,0.8384980189896816
4315,0.8035623545032127
4316,0.8185416057787891
4317,0.7318186191208278
4318,0.7139734396675261
4319,0.03842640270809239
4320,0.7610224272518464
4321,0.6611830426338299
4322,0.6643451167232532
4323,0.7805011857664514
4324,0.5908627182463817
4325,0.7151389171264677
4326,0.7301754869655988
4327,0.6935584779481977
4328,0.7189410485089163
4329,0.8145102001421225
4330,0.861129298499784
4331,0.7975630115178415
4332,0.7655888061483551
4333,0.7067704068475105
4334,0.6329345438953862
4335,0.849388546065037
4336,0.8207770297574147
4337,0.7519469880223837
4338,0.770413118580859
4339,0.8830249897776038
4340,0.852025199988544
4341,0.8788693939199024
4342,0.8009065943918541
4343,0.7994354179272886
4344,0.8444687026932756
4345,-0.08088218733060337
4346,0.21539746768261692
4347,0.6301832528447701
4348,0.4058957136560041
4349,0.34915988883097293
4350,0.20865298337103733
4351,0.784265104773197
4352,-0.4042639698111774
4353,0.1393930524093474
4354,0.1742809514261875
4355,0.6158822712379219
4356,0.7455273089042794
4357,0.838249638547612
4358,0.6486589364971712
4359,0.7215872555263492
4360,0.7522240277462304
4361,0.7052036994436874
4362,0.4791774971604348
4363,0.4522950908533734
4364,0.6792670494352753
4365,0.6396981343948174
4366,0.4129267907853563
4367,0.4767510113032942
4368,0.7442185350364516
4369,0.6272982184791935
4370,0.5116771226958373
4371,0.5913594791305208
4372,0.6408349525719816
4373,0.5784532492368322
4374,0.7329649903919178
4375,0.804966659310298
4376,0.762417178965006
4377,0.6306609075410576
4378,0.649700223735078
4379,0.805807331575764
4380,0.6671537263374239
4381,0.680652248054509
4382,0.6614123168880479
4383,0.5868790780793439
4384,0.7448968047051799
4385,0.8011931872096265
4386,0.7958530077051321
4387,0.6939788140809308
4388,0.8002665370988288
4389,0.8356034315301792
4390,0.7779409565943503
4391,0.8661542259047288
4392,0.7849051620662223
4393,0.7690661323373282
4394,0.7476289895679445
4395,0.7786287793570044
4396,0.7193231722659463
4397,0.8500668157337652
4398,0.7267650324341058
4399,0.7953371406331416
4400,0.7540582217799745
4401,0.7672797037732129
4402,0.7929679733395556
4403,0.8403035537416483
4404,0.723545639781128
4405,0.5525452585101973
4406,0.6441976416338457
4407,0.7761067625606062
4408,0.7715117243823204
4409,0.7798420222855746
4410,0.6885908691068076
4411,0.6704686499296593
4412,0.8270629655605585
4413,0.7790300093018858
4414,0.7771193905167357
4415,0.7483263654245242
4416,0.8572794016477067
4417,0.785793599801317
4418,0.7243098872951881
4419,0.8452042909255583
4420,0.79907240035811
4421,0.7648054524464436
4422,0.8469334009261191
4423,0.8376477936302897
4424,0.880722694141498
4425,0.874560948559389
4426,0.8133351695892552
4427,0.799989497374982
4428,0.8495891610374777
4429,0.8551012962326356
4430,0.8404755094323119
4431,0.805081296437407
4432,0.7958530077051321
4433,0.838249638547612
4434,0.8117780152793579
4435,0.8098769495881336
4436,0.8424721060627938
4437,0.7866056127850058
4438,0.8164208189272726
4439,0.6237540206327401
4440,0.7726294363716331
4441,0.8747329042500526
4442,0.7933978625662144
4443,0.8387846118074541
4444,0.8363772321381651
4445,0.8618839929199184
4446,0.8249135194272645
4447,0.7981457502473122
4448,0.8635175719812216
4449,0.8007824041708194
4450,0.8436184773338837
4451,0.8492930151257794
4452,0.8214457463322172
4453,0.7311690087338767
4454,0.9033253143698232
4455,0.7041241998300776
4456,0.7781702308485683
4457,0.7059583938638216
4458,0.8404564032444604
4459,0.5629963432649681
4460,0.5534432493392178
4461,0.5715654685163661
4462,0.5584013050866823
4463,0.7500745816129366
4464,0.8468378699868616
4465,0.7398145587366808
4466,0.7062927521512229
4467,0.7886213156033391
4468,0.8018236914087261
4469,0.7283412929318547
4470,0.7848860558783708
4471,0.815217129092628
4472,0.7426995931022573
4473,0.806304092459903
4474,0.7227145206095877
4475,0.7203453533160016
4476,0.7062927521512229
4477,0.7722855249903061
4478,0.6948099332524711
4479,0.687005055515133
4480,0.6585272825224713
4481,0.7795363232799506
4482,0.8399214299846184
4483,0.9153335534344914
4484,0.809361082516143
4485,0.8267954789306374
4486,0.7909713767090738
4487,0.8694882556848156
4488,0.8291933055060008
4489,0.7218165297805672
4490,0.8278176599806927
4491,0.8031515714644054
4492,0.051772074922365574
4493,0.9263578238248072
4494,0.828572354400827
4495,0.815255341468331
4496,0.7263160370195956
4497,0.8746946918743496
4498,0.8964375336493573
4499,0.7879717052163882
4500,0.8446119991021618
4501,0.8260885499801319
4502,0.8413257347917037
4503,0.8452425033012613
4504,0.8657912083355502
4505,0.8357371748451398
4506,0.7779409565943503
4507,0.7640125456506064
4508,0.8275406202568459
4509,0.8099438212456138
4510,0.8203949060003847
4511,0.8406283589351239
4512,0.8274164300358112
4513,0.7169062395027315
4514,0.8309606278822645
4515,0.669331831752495
4516,0.8021484966022017
4517,0.8546140884424224
4518,0.8203566936246818
4519,0.8673770219272248
4520,0.9299975526105181
4521,0.8198599327405427
4522,0.8142045011364984
4523,0.7612230422242873
4524,0.8728127323709767
4525,0.8192771940110719
4526,0.8433605437978885
4527,0.7855356662653218
4528,0.8931608224328249
4529,0.9140725450362923
4530,0.8838561089491441
4531,0.8433318845161113
4532,0.8110137677652979
4533,0.8555598447410716
4534,0.7748553072563329
4535,0.787322094829437
4536,0.8177486989829519
4537,0.812274776163497
4538,0.8448126140746025
4539,0.7659995891871624
4540,0.8044794515200847
4541,0.768235013165788
4542,0.8938677513833304
4543,0.7719702728907564
4544,0.8034954828457324
4545,0.7999703911871305
4546,0.8734718958518535
4547,0.6700578668908519
4548,0.30504370108185797
4549,0.8986442983462056
4550,0.7868922056027784
4551,0.9495336296886775
4552,0.925832403658891
4553,0.9142731600087332
4554,0.9310101805666476
4555,0.8625336033068693
4556,0.9639874607983377
4557,0.9510334654350203
4558,0.5216218934725435
4559,0.6373003078194541
4560,0.7935124996933233
4561,0.8590180647421932
4562,0.8865023159665769
4563,0.8507832977781965
4564,0.8525697263423118
4565,0.8127428777658587
4566,0.7877137716803929
4567,0.8046896195864511
4568,0.8772549210464506
4569,0.8048042567135603
4570,0.8769587751347523
4571,0.8048042567135603
4572,0.8268050320245632
4573,0.8393864567247764
4574,0.7996169267118778
4575,0.8449750166713403
4576,0.7933978625662144
4577,0.813268297931775
4578,0.8029127441162617
4579,0.835995108381135
4580,0.917492552661711
4581,0.8644060097163164
4582,0.920320268463733
4583,0.9022171554744363
4584,0.8859864488945864
4585,0.8863303602759134
4586,0.8640334390532122
4587,0.7647194746011119
4588,0.9373534349333459
4589,0.874102400050953
4590,0.9224601615031012
4591,0.9116460591791518
4592,0.858034096067841
4593,0.8784681639750209
4594,0.8890912044204553
4595,0.8724688209896497
4596,0.8910209293934568
4597,0.904519451110542
4598,0.8873143289502657
4599,0.9029049782370903
4600,0.8659440578383623
4601,0.8538498409283624
4602,0.9139579079091833
4603,0.18744511485587145
4604,-0.4042639698111774
4605,-0.4042639698111774
4606,-0.4042639698111774
4607,0.31629724572639184
4608,0.6961473664020761
4609,0.8681603756291363
4610,0.7861948297461986
4611,0.835880471254026
4612,0.8719816131994365
4613,0.8035719075971384
4614,0.8448126140746025
4615,0.7961109412411274
4616,0.8544803451274618
4617,0.8054061016308824
4618,0.7015162051883478
4619,0.815064279589816
4620,0.7782466555999743
4621,0.8123034354452742
4622,-0.04300416991500344
4623,0.9446042332229904
4624,0.48042895246470807
4625,0.685667622365528
4626,-0.4042639698111774
4627,0.807985436990835
4628,0.8664312656285755
4629,0.8117780152793579
4630,0.8025497265470831
4631,0.8176436149497686
4632,0.8468378699868616
4633,0.8628201961246419
4634,0.8488344666173434
4635,0.866756070822051
4636,0.8801304023181015
4637,0.8762996116538756
4638,0.8220093788738365
4639,0.8884702533152815
4640,0.8442489815329832
4641,0.8344761664469407
4642,0.8547096193816799
4643,0.8577475032500684
4644,0.7592933172512857
4645,0.8689341762371221
4646,0.8324222512529044
4647,0.8239391038468381
4648,0.8349920335189311
4649,0.8381350014205031
4650,0.6894124351844221
4651,0.6346445477080955
4652,0.590050705262693
4653,0.22990861735583168
4654,0.7062927521512229
4655,0.7871692453266251
4656,0.8210636225751873
4657,0.8769874344165296
4658,0.8383833818625726
4659,0.7868922056027784
4660,0.7286852043131816
4661,0.845748817279326
4662,0.8643009256831332
4663,0.8095903567703611
4664,0.8241397188192788
4665,0.8120072895335759
4666,0.8962369186769165
4667,0.8761276559632121
4668,0.8441152382180228
4669,0.8284768234615695
4670,0.8522640273366878
4671,0.8007346387011905
4672,0.8325846538496422
4673,0.5812618588510028
4674,0.5615633791761057
4675,0.633899406381887
4676,0.4685926690907034
4677,0.017419149165367243
4678,-0.4042639698111774
4679,0.4342875088033341
4680,0.6311290091434194
4681,0.49496876141970003
4682,0.7168489209391771
4683,0.7252556435938373
4684,0.745737476970646
4685,0.6837378973925263
4686,0.70778303480364
4687,0.6448759113025742
4688,0.6874827102114205
4689,0.8054061016308824
4690,0.5795327488504418
4691,0.611554719689557
4692,0.7013729087794616
4693,0.6227031803009075
4694,0.5281275504359795
4695,0.7229151355820285
4696,0.7260963158593033
4697,0.7011722938070207
4698,0.7040095627029685
4699,0.7065315794993667
4700,0.6888774619245801
4701,0.7252460904999115
4702,0.7925380841128968
4703,0.3440489835806966
4704,0.6545436423554334
4705,0.6897563465657491
4706,0.673649830206934
4707,0.7190843449178026
4708,0.673649830206934
4709,0.5145717101553398
4710,0.7728682637197768
4711,0.7203453533160016
4712,0.7182341195584108
4713,0.745890326473458
4714,0.5969862514527877
4715,0.49759586224928143
4716,0.7280260408323049
4717,0.7629043867552193
4718,0.7589971713395873
4719,0.6890398645213178
4720,0.7338820874087899
4721,0.6633038294853464
4722,0.6461082604189958
4723,0.7432345663620994
4724,0.5428584212694865
4725,0.641016461356571
4726,0.682410017336847
4727,0.6445128937333956
4728,0.7055858232007174
4729,0.6406152314116895
4730,0.715244001159651
4731,0.7620159490201245
4732,0.7102763923182608
4733,0.7341591271326366
4734,0.7353628169672811
4735,0.4793207935693211
4736,0.6236202773177797
4737,0.6065488984724638
